;danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;id;duration_ms
1393;0.447;0.0773;-25.568;0.0519;0.986;0.867;0.125;0.53;101.229;6ZJ9lLDRwr5w5oCuRHhBHx;52929
1394;0.415;0.00405;-40.191;0.0539;0.993;0.956;0.0778;0.247;68.378;3s8ZVKBpo63ZwZDXIqfzrk;128433
1395;0.377;0.0105;-32.994;0.0426;0.994;0.895;0.0638;0.0996;76.055;3vSOD8Ng5m8eLH4EhoJcTL;143806
1396;0.297;0.0451;-28.943;0.0518;0.991;0.868;0.119;0.504;136.651;0oV1AqdhqhTnHiKK0okBwd;252230
1397;0.203;0.00733;-36.605;0.0402;0.959;0.877;0.104;0.0806;62.017;4CBIdJ5o1XyMlkUg4jOHWg;241800
1398;0.25;0.136;-22.374;0.0556;0.949;0.851;0.0942;0.0586;137.196;65YmXHisEoFpxft1Bl40Bg;356010
1399;0.302;0.183;-14.139;0.044;0.808;0.0198;0.17;0.111;99.064;65J9Ep6oWjSgyJ8MFChjWl;168013
1400;0.377;0.232;-17.068;0.0627;0.989;0.931;0.154;0.0572;104.732;4DZqHBO72rBdvbLo9dpExM;141316
1401;0.607;0.323;-17.426;0.0416;0.938;0.933;0.274;0.891;117.574;6Ntsj2X8cjYHoG9ykImLsT;188000
1402;0.447;0.327;-16.489;0.0432;0.864;0.0224;0.085;0.565;100.439;0EnEULk14Oso59QtQHVUoC;445624
1403;0.294;0.00659;-32.266;0.049;0.994;0.889;0.103;0.0849;136.272;3PwSGW6ln6BVcYz7zHKuql;180462
1404;0.205;0.00772;-41.936;0.065;0.996;0.949;0.0806;0.146;74.953;6ZsqKkYWvsVRexS5YSqqXV;207483
1405;0.208;0.0072;-40.023;0.0577;0.993;0.928;0.0649;0.181;102.269;0NQclawUtMr1iEO5HfaI5C;177670
1406;0.353;0.00987;-34.59;0.0505;0.995;0.92;0.077;0.169;79.769;3sdQc5O5BpgSi1rYsZTbsI;161622
1407;0.15;0.00339;-41.802;0.0512;0.994;0.932;0.0652;0.341;178.739;1SWYroUZqeoZaOk6NoZCvU;171901
1408;0.254;0.15;-30.783;0.0582;0.988;0.869;0.0986;0.121;133.849;3F4cXSqwjYv4bBKiCG6Lny;272227
1409;0.334;0.00808;-38.189;0.0614;0.993;0.931;0.075;0.0771;141.519;7pItXgXvx2GvuiyJziZz3S;209882
1410;0.387;0.0993;-27.496;0.0454;0.99;0.892;0.149;0.282;122.541;25fClcLmuWSe9ebSYv3nn1;167711
1411;0.211;0.00599;-40.34;0.0576;0.993;0.95;0.094;0.251;180.834;2aaKbgjz3PEngndPRrHFvx;142884
1412;0.332;0.00662;-41.515;0.0521;0.992;0.874;0.0738;0.128;113.136;6z7y9fC0aqcl9dCa7z0S5W;204144
1413;0.605;0.133;-27.664;0.0614;0.993;0.966;0.108;0.384;112.775;68Zp3CTv82r02P86mIicZO;265899
1414;0.228;0.00746;-39.205;0.0631;0.993;0.953;0.069;0.0845;128.389;7HXMfzJnydFNV2w2igJjJn;156796
1415;0.443;0.0398;-30.48;0.0449;0.996;0.958;0.103;0.3;94.021;1tctwawpIe39r127vXVdfA;150860
1416;0.288;0.0324;-27.024;0.0478;0.99;0.897;0.09;0.0605;73.465;2sMtFmLPWyQO81dt4EZ6aB;137835
1417;0.377;0.136;-20.088;0.0459;0.989;0.936;0.156;0.115;140.9;4sa1lISvx2JGpaBAKFRk6o;158779
1418;0.223;0.00172;-26.182;0.0483;0.98;0.934;0.106;0.23;70.889;4SVTBPtt4yAWM5j2xfDnOq;251884
1419;0.492;0.00894;-30.172;0.0455;0.994;0.938;0.109;0.125;75.379;4oSwaIXPLMe7wD21Fd9nlQ;219288
1420;0.368;0.033;-34.049;0.0574;0.993;0.903;0.0775;0.243;128.323;3ZrnSZvOYBRzsO54mt5Xrj;107769
1421;0.356;0.011;-36.681;0.0641;0.987;0.928;0.117;0.0669;93.248;2T2E1aYw6av382neumOkZl;124338
1422;0.269;0.00329;-42.314;0.0469;0.978;0.907;0.0979;0.141;96.256;3gqCovCUVjiSsVNi7zIa5F;132331
1423;0.593;0.0037;-31.538;0.424;0.995;0.971;0.0789;0.472;131.205;6Xt3IhbQwXBODfCOnFuy0c;212358
1424;0.566;0.00147;-25.572;0.203;0.995;0.944;0.0857;0.56;70.198;7eHy4rei2ahYtLwHD637NF;278581
1425;0.518;0.00277;-39.848;0.0731;0.995;0.963;0.102;0.608;65.639;4hJoxczTSugbpHBzt82GMJ;149514
1426;0.387;0.118;-22.406;0.0446;0.982;0.953;0.124;0.187;123.848;5N7aWoOsIjFnnSLV7mCnzX;162388
1427;0.239;0.0403;-30.621;0.0411;0.995;0.901;0.127;0.16;165.461;0biMTOvQRbbq1WJ8brpsFU;130982
1428;0.208;0.00847;-39.52;0.0742;0.981;0.938;0.0923;0.138;179.826;69dbvVWuTR4qDMtjiSJ52M;253255
1429;0.295;0.00956;-39.391;0.0717;0.994;0.934;0.084;0.421;75.082;7wCu4YgAbVJXL4X29GeOPL;112540
1430;0.328;0.00917;-37.703;0.0647;0.981;0.914;0.0702;0.0803;139.885;0a8gx4c3NB6UOZ1GiT0Xwn;123385
1431;0.362;0.02;-30.038;0.054;0.992;0.883;0.0636;0.108;124.414;6ndrrjFkoQNQSFmi0ZI6Rf;175583
1432;0.444;0.122;-27.31;0.0712;0.996;0.906;0.177;0.163;83.455;35lKEMgiNJBJa3XD9K10ev;117269
1433;0.259;0.199;-25.363;0.0461;0.964;0.934;0.121;0.337;150.033;2caehjQYXw16m4Ku7iSPui;180724
1434;0.293;0.0786;-23.039;0.0523;0.994;0.945;0.104;0.111;162.075;2Gsq4KWzBDjFbpLTG8Q0vE;213032
1435;0.284;0.0403;-34.015;0.0427;0.985;0.917;0.176;0.147;129.362;2bLvu5NsQ3aa50XsBsGTnl;297688
1436;0.278;0.0278;-33.975;0.0399;0.969;0.911;0.112;0.376;72.556;4Wxc8Bm4Hrw2jolRkrYsbb;148229
1437;0.269;0.104;-29.927;0.0672;0.995;0.923;0.112;0.444;184.203;2evacM6w4p7Nhu839ZtBDS;118488
1438;0.489;0.00386;-41.222;0.12;0.995;0.956;0.0987;0.296;94.684;0DpLCdvPk2sUcUuUfMtV4n;133614
1439;0.297;0.0451;-28.943;0.0518;0.991;0.868;0.119;0.504;136.651;0oV1AqdhqhTnHiKK0okBwd;252230
1440;0.441;0.0172;-13.365;0.0529;0.994;0.921;0.106;0.281;69.144;0AJSqBtdFhbd4AwsEoAJOU;98000
1441;0.292;0.122;-19.948;0.0711;0.992;0.937;0.0763;0.161;87.98;6BdzY0KTVSqMNa2b8K4h8u;148160
1442;0.685;0.46;-11.223;0.0283;0.797;0.257;0.101;0.566;114.995;0Fyj9w0HVfjoxm9S8nGClt;266960
1443;0.605;0.532;-10.872;0.0337;0.0919;0.000576;0.0762;0.139;102.804;7mfvOqsvzZaUl7sfbcNk4E;235227
1444;0.52;0.377;-17.64;0.035;0.504;0.00302;0.0984;0.311;152.486;1v9HVuWHbkAbmvnlFUhRGK;487893
1445;0.518;0.743;-8.506;0.0318;0.00569;0.702;0.178;0.173;113.358;0QNb7Yyb8CTwPmRIm75qK7;273000
1446;0.696;0.234;-14.991;0.112;0.28;0.0511;0.311;0.489;138.118;2bsczk82MWGPmTbe6IWYsa;615693
1447;0.484;0.528;-13.969;0.0317;0.044;0.895;0.179;0.443;184.334;5SM7zX8C4UMhpJ1RJ0auRv;236453
1448;0.487;0.3;-18.14;0.0385;0.256;0.001;0.0994;0.138;89.803;6ugxGK3mB9KFtfUJwOuX1R;260200
1449;0.588;0.644;-9.547;0.0338;0.0928;0.0472;0.092;0.49;95.647;57h06SZNL6LJ3YKZ1UGCeu;255533
1450;0.636;0.415;-12.929;0.0337;0.872;0.94;0.108;0.619;96.033;3NZIZxgDtH8zZWWEfaVHRD;289667
1451;0.605;0.229;-16.3;0.034;0.936;0.86;0.1;0.0634;127.295;6FZfxmeVhsdqkD8WJfP83n;258000
1452;0.43;0.295;-14.255;0.0283;0.698;0.569;0.226;0.159;74.014;5avVpUakfMHD6qGpaH26CF;278200
1453;0.532;0.519;-11.309;0.0275;0.0774;0.448;0.102;0.351;127.003;7lhDjkXFlCqk09iBXx27KL;243120
1454;0.491;0.501;-13.622;0.0712;0.103;0.0897;0.143;0.392;137.058;0mkWfvktsuV6xE4bR0AHYc;230173
1455;0.641;0.349;-11.879;0.0337;0.0597;0.171;0.0759;0.0584;124.972;6qPcBK2OKOh07UOrlVFcKD;235560
1456;0.566;0.531;-16.375;0.0413;0.427;0.0196;0.13;0.548;175.965;296LLoTxwWIBUpsoHb28Cr;233824
1457;0.577;0.503;-12.784;0.0378;0.313;0.714;0.342;0.414;90.083;1jICgYoQuukOtDI2jnGcJC;230973
1458;0.843;0.806;-5.946;0.269;0.143;0.0;0.0771;0.613;94.948;0I3q5fE6wg7LIfHGngUTnV;270507
1459;0.867;0.646;-4.674;0.288;0.303;0.0;0.279;0.67;88.634;6MdqqkQ8sSC0WB4i8PyRuQ;304600
1460;0.713;0.471;-7.392;0.483;0.421;0.0;0.0308;0.779;199.764;6Wt5QBzHp9vdSLAFlvdnDQ;285587
1461;0.657;0.629;-4.938;0.0782;0.194;0.0;0.254;0.726;93.985;2QsZVnbWVSjKMXK6K3uRBL;266893
1462;0.761;0.639;-7.577;0.0539;0.0359;0.0;0.0945;0.922;164.088;47TqCCnEliDp8NRDyIQoQq;219120
1463;0.862;0.479;-9.199;0.0645;0.0523;0.00126;0.589;0.924;109.877;3QHONiXGMGU3z68mQInncF;301520
1464;0.833;0.515;-5.0;0.0462;0.347;0.00156;0.116;0.4;97.007;2yr2HnFYl7XvqJk4fXoQBt;257333
1465;0.836;0.806;-4.837;0.12;0.0646;0.0;0.193;0.892;108.118;7rVBmwJsClMU6vOlggk5Ad;215960
1466;0.893;0.666;-5.089;0.138;0.0206;0.0;0.342;0.874;107.011;1BIENruTnjKdB7HD2YIlRr;220427
1467;0.816;0.5;-4.551;0.03;0.0227;1.53e-06;0.0733;0.649;124.037;7J41dYQolQJEtj3UmKLu5r;247840
1468;0.967;0.583;-5.562;0.0789;0.0584;0.0;0.0519;0.964;117.0;0O45fw2L5vsWpdsOdXwNAR;242733
1469;0.662;0.507;-8.238;0.118;0.257;0.0;0.0465;0.676;86.412;68vgtRHr7iZHpzGpon6Jlo;223440
1470;0.975;0.711;-3.904;0.0632;0.168;0.000552;0.0799;0.815;110.621;0wbDgMuAoy7O7pL3a69uZx;234027
1471;0.777;0.829;-6.905;0.268;0.245;0.0;0.207;0.835;87.998;5rPzPAaOUceS8HiAculegz;261800
1472;0.817;0.806;-4.606;0.0623;0.027;9e-06;0.119;0.805;110.086;5zdUc1JRCImBYcDWgvFNpE;224640
1473;0.845;0.467;-7.674;0.138;0.0586;0.0;0.0694;0.702;138.007;7wBThXx7BGZHJJ3aN3OPvv;211200
1474;0.894;0.791;-4.699;0.112;0.0183;0.0;0.0388;0.583;105.018;5rb9QrpfcKFHM1EUbSIurX;250373
1475;0.778;0.761;-5.529;0.0525;0.141;4.6e-05;0.0441;0.923;107.288;5WavgurgGX48eZv1q1E3on;228000
1476;0.626;0.52;-8.077;0.0892;0.175;0.0;0.13;0.257;77.468;6IUiqtI8tE49sqGbmtrNd8;281293
1477;0.59;0.698;-4.262;0.0286;0.000176;0.0;0.107;0.352;95.975;030OCtLMrljNhp8OWHBWW3;224093
1478;0.94;0.742;-6.407;0.0425;0.00856;0.0;0.117;0.542;103.683;5J58slQI9ku9125VhQ070L;229360
1479;0.727;0.552;-8.074;0.14;0.227;0.000164;0.198;0.607;168.189;0ARK753YaiJbpLUk7z5yIM;289160
1480;0.956;0.745;-4.753;0.12;0.206;0.0;0.0615;0.912;107.075;04KTF78FFg8sOHC1BADqbY;228240
1481;0.85;0.7;-6.49;0.0478;0.0616;1.8e-06;0.244;0.722;101.875;3Gf5nttwcX9aaSQXRWidEZ;291782
1482;0.892;0.714;-6.055;0.141;0.201;0.000234;0.0521;0.817;100.972;1AWQoqb9bSvzTjaLralEkT;267267
1483;0.775;0.606;-9.86;0.12;0.042;0.0;0.523;0.788;103.648;1poBO3pO6fkqPYG6n8J5cX;277293
1484;0.624;0.654;-6.582;0.183;0.577;0.0;0.104;0.564;73.898;7Lf7oSEVdzZqTA0kEDSlS5;288333
1485;0.853;0.811;-4.927;0.0646;0.0439;0.000307;0.0703;0.9;114.964;6W2Ef5Ph6ILTUAedoQ3QIv;283627
1486;0.841;0.63;-5.356;0.0443;0.0725;0.0;0.0742;0.876;97.964;0aj2QKJvz6CePykmlTApiD;294867
1487;0.771;0.68;-5.881;0.224;0.277;1.18e-05;0.682;0.808;119.952;4NeOWqHmlrGRuBvsLJC9rL;276160
1488;0.76;0.718;-3.087;0.147;0.00413;7.63e-06;0.18;0.927;104.42;3iZizHVmWHdaJbvcU65S6x;212440
1489;0.687;0.723;-4.751;0.0709;0.122;0.00102;0.573;0.432;76.0;3pD0f7hSJg2XdQ6udw5Tey;448573
1490;0.529;0.613;-8.613;0.164;0.156;6.77e-06;0.477;0.352;85.946;3HaW1TqoBUrTwEYmtguKTa;279133
1491;0.574;0.512;-6.664;0.0503;0.234;0.0;0.0946;0.512;76.899;4rHZZAmHpZrA3iH5zx8frV;484147
1492;0.692;0.735;-5.132;0.0881;0.106;4.59e-06;0.239;0.333;120.154;4FcvYEVtmB0UuIPbdzwqsH;272747
1493;0.611;0.678;-6.723;0.243;0.00701;8.43e-06;0.431;0.493;137.864;5mIqtDBiw3rqMxsJc4UVM6;424147
1494;0.814;0.899;-5.958;0.0637;0.00727;0.219;0.0979;0.545;119.011;2n4uOdMHzEvcZ0KP7iQnay;242013
1495;0.8;0.496;-7.135;0.0506;0.000298;0.0;0.0697;0.357;128.29;7i7UIbm5E0DD7aSOYvwp2v;256347
1496;0.73;0.602;-3.782;0.206;0.362;3.69e-06;0.169;0.927;97.954;69XUpOpjzDKcfdxqZebGiI;221133
1497;0.845;0.576;-5.15;0.153;0.139;0.0;0.0764;0.461;127.641;1Oi2zpmL81Q0yScF1zxaC0;256027
1498;0.84;0.835;-4.386;0.275;0.00281;1.11e-06;0.152;0.637;103.376;41nT1Sp6ChR65FbsdLlFHW;207907
1499;0.771;0.685;-4.639;0.0567;0.00543;0.00157;0.0537;0.683;88.997;4pmc2AxSEq6g7hPVlJCPyP;230200
1500;0.714;0.665;-7.736;0.0509;0.0996;0.0;0.226;0.842;78.515;2aEuXA1KswHlCGPOuPmCOW;204733
1501;0.514;0.911;-2.027;0.41;0.0559;0.0;0.775;0.619;161.109;2Mpj1Ul5OFPyyP4wB62Rvi;254027
1502;0.522;0.676;-3.571;0.16;0.274;0.0;0.134;0.746;67.427;2gSyc23Hua25fqSFpgAh6W;271333
1503;0.743;0.675;-4.267;0.0953;0.0251;0.000717;0.0685;0.59;92.909;1KGi9sZVMeszgZOWivFpxs;214400
1504;0.701;0.724;-5.751;0.145;0.267;0.0;0.0867;0.425;132.035;358bOvBiZCS9fRzNYosw6c;237053
1505;0.694;0.719;-4.538;0.0484;0.00131;1.47e-05;0.0714;0.352;129.961;3RJclnBV8g9mvHPtSzPf7c;274147
1506;0.759;0.678;-5.148;0.314;0.23;0.0;0.15;0.327;89.64;5ljCWsDlSyJ41kwqym2ORw;205560
1507;0.683;0.763;-6.588;0.191;0.427;0.0;0.184;0.948;173.954;412bK8XW5X5Wvy3UzqNcHq;246067
1508;0.689;0.478;-9.142;0.231;0.0881;2.45e-06;0.357;0.774;91.039;6dF5QhnUT1pjG0mDCbEYVf;244867
1509;0.735;0.466;-8.65;0.0857;0.239;6.24e-06;0.102;0.643;99.973;0CPLnPUUHh44vAzDSM5ZlR;208600
1510;0.664;0.758;-6.583;0.21;0.00238;0.0;0.0598;0.701;99.259;0TwBtDAWpkpM3srywFVOV5;235933
1511;0.676;0.683;-5.586;0.298;0.00164;0.000186;0.302;0.461;84.931;58pINgDmj3HtoVjr6J3ApO;272707
1512;0.665;0.787;-5.73;0.151;0.31;0.0;0.219;0.699;167.351;3axkNosdVQLZiq1HakuGhc;212147
1513;0.583;0.621;-6.902;0.0479;0.00972;0.00106;0.181;0.399;140.036;6jG2YzhxptolDzLHTGLt7S;323480
1514;0.741;0.759;-5.096;0.12;0.0218;0.0;0.628;0.362;97.084;3jVSV60WZE5jPE2a6KGNFy;225533
1515;0.757;0.67;-9.094;0.0446;0.000854;0.0;0.0533;0.778;101.049;7ct57a8zA6DTc8Cz2QIFIg;208213
1516;0.786;0.842;-5.115;0.0707;0.00305;3.54e-06;0.473;0.685;97.577;1fgvJXlcZ7uIddMpqsqw0L;221227
1517;0.845;0.768;-5.448;0.188;0.00733;5.04e-06;0.0575;0.96;100.0;7LqjznQwfrax7MjQXmxqdQ;187840
1518;0.757;0.78;-5.038;0.319;0.0811;0.0;0.113;0.589;97.917;56m8Wv3qRBfwLuO08GtfHs;232507
1519;0.741;0.824;-4.143;0.0352;0.614;0.0;0.158;0.725;100.216;6bK9BH9Ts8Gj5JFvnQkzak;211666
1520;0.636;0.946;-4.683;0.332;0.115;3.75e-05;0.0416;0.891;125.085;6ZyNjT2hYvfV5PuW84dp1E;238747
1521;0.771;0.728;-5.39;0.128;0.184;0.0;0.139;0.809;131.109;25u7tVNFhpPA450EFQBwML;256427
1522;0.652;0.609;-7.519;0.037;0.263;0.00101;0.233;0.482;95.986;0KQx6HOpJueiSkztcS0r7D;210200
1523;0.644;0.549;-5.415;0.0285;0.0209;8.85e-06;0.134;0.167;90.04;6IwKcFdiRQZOWeYNhUiWIv;253813
1524;0.63;0.782;-5.44;0.132;0.0828;0.0;0.034;0.418;140.144;6kfQDanT6Buh4Wu73ghbav;247947
1525;0.833;0.681;-6.028;0.215;0.0956;0.0;0.0414;0.887;95.48;74jMwg2zsFMICzW3Wems6h;282533
1526;0.571;0.87;-3.877;0.0644;0.0198;6.57e-06;0.0564;0.811;172.716;2yiZyjMEByt9sJBZWnWaDR;199640
1527;0.573;0.662;-7.148;0.337;0.0495;0.000136;0.0724;0.805;199.208;7h4T9TmS2uxOHYGOrc6wSM;212277
1528;0.727;0.974;-2.261;0.0664;0.103;0.000532;0.174;0.965;79.526;2PpruBYCo4H7WOBJ7Q2EwM;235213
1529;0.568;0.682;-5.781;0.0439;0.256;0.0;0.231;0.366;92.99;06G1SCVVYRSDCFGMSnDvpv;217947
1530;0.622;0.593;-8.352;0.0916;0.163;0.0;0.0979;0.607;94.364;5WphWTUIfRe7x8NZss79cY;249093
1531;0.661;0.604;-6.436;0.0358;0.248;0.0;0.0469;0.721;95.971;6QeMRyd3BmSfJbaNay3dpe;277600
1532;0.795;0.523;-7.165;0.0423;0.061;0.0;0.0914;0.855;133.024;5dNfHmqgr128gMY2tc5CeJ;186067
1533;0.55;0.444;-7.588;0.0292;0.241;0.0;0.187;0.0438;120.179;2RzJwBCXsS1VnjDm2jKKAa;320667
1534;0.717;0.583;-5.008;0.146;0.506;0.0;0.0821;0.816;139.76;6OSmeoh8kXhCfz9WqvzDoJ;252933
1535;0.749;0.605;-9.359;0.086;0.00186;0.0381;0.115;0.966;142.024;6mz1fBdKATx6qP4oP1I65G;251733
1536;0.92;0.677;-3.484;0.266;0.216;1.68e-06;0.0981;0.939;91.939;3RnLEACttdwU6futFsaflI;223267
1537;0.662;0.748;-3.041;0.268;0.688;8.43e-06;0.0841;0.535;82.331;6Nq5lE0CeOAAAqN4qhkbZU;239027
1538;0.557;0.133;-13.992;0.0654;0.929;0.0;0.066;0.356;132.927;6ScdSa9HUM5Fz6UJNL70Ek;281467
1539;0.684;0.607;-8.127;0.1;0.0267;0.000307;0.191;0.498;81.001;0JXXNGljqupsJaZsgSbMZV;195373
1540;0.625;0.576;-5.693;0.175;0.0543;4.07e-05;0.187;0.235;179.063;5hJFhO9dvhJoDvUZZ9iWSw;193147
1541;0.676;0.652;-6.846;0.204;0.103;0.0;0.113;0.416;91.231;0B1J7lh3ej57Nk09UYNlrj;247040
1542;0.536;0.612;-5.847;0.272;0.119;0.0;0.209;0.57;86.768;7DFnq8FYhHMCylykf6ZCxA;229040
1543;0.678;0.572;-7.033;0.0466;0.00374;6.59e-05;0.118;0.444;87.165;53ETzLQQKFCzykRbqWb1ph;186827
1544;0.729;0.658;-3.386;0.225;0.0506;0.0;0.0693;0.551;140.043;3wKKkGVn7cVSfgPeYYIiXG;250667
1545;0.692;0.736;-5.109;0.11;0.0324;0.0;0.0787;0.217;73.987;6wN4nT2qy3MQc098yL3Eu9;276560
1546;0.479;0.606;-6.424;0.0676;0.0241;0.0;0.33;0.626;88.573;3uVCPFmavlWGQUqeYh8HhR;237987
1547;0.572;0.572;-8.324;0.3;0.254;0.0;0.191;0.61;94.897;5203pcq3cNteJuOVhIEnt6;207187
1548;0.705;0.572;-5.799;0.0326;0.0262;0.0;0.585;0.574;139.977;0XETcdHr7EkjfoZFSj6Asv;214726
1549;0.673;0.683;-5.693;0.115;0.522;0.0;0.235;0.713;171.86;34ceTg8ChN5HjrqiIYCn9Q;232000
1550;0.809;0.537;-5.807;0.0365;0.518;0.0;0.0981;0.835;109.984;2VarpyoSpCPNKI56WSAEMN;266840
1551;0.659;0.812;-7.499;0.0487;0.23;0.0;0.0951;0.888;83.014;0gPQTLaqHDgdupKEok7J2x;235133
1552;0.7;0.538;-5.952;0.045;0.000204;0.0;0.105;0.189;136.518;3B7i9OKRRmIsSBHEbJz58Y;237733
1553;0.684;0.606;-7.268;0.0504;0.17;0.0;0.058;0.723;127.901;6TlRNJaezOdzdECnQeRuMM;275107
1554;0.75;0.721;-5.997;0.188;0.531;0.0;0.122;0.623;87.254;1VRqTW1Uoyo4C9hMJOjIPG;286040
1555;0.911;0.551;-3.75;0.0449;0.132;4.12e-05;0.0863;0.969;92.887;3aw9iWUQ3VrPQltgwvN9Xu;265867
1556;0.857;0.867;-4.952;0.063;0.0271;0.0;0.128;0.918;104.405;4h1T8pUzl9VtudWWlVAxxz;253133
1557;0.838;0.705;-6.131;0.29;0.195;0.0;0.336;0.837;96.643;2hNf1rawV2XAZ6Jld2Fxwf;245093
1558;0.835;0.707;-5.074;0.0598;0.0219;2.19e-05;0.108;0.919;93.955;2mKouqwAIdQnMP43zxR89r;267093
1559;0.9;0.619;-6.518;0.312;0.203;0.00156;0.0647;0.864;94.121;3GKL13lkM5nRc4zC1lIOrR;236800
1560;0.884;0.679;-5.857;0.282;0.0957;0.00209;0.0289;0.591;76.993;5Tl0HJvynZtKdSUMKbFVVX;238467
1561;0.618;0.844;-4.051;0.342;0.0178;0.000126;0.0634;0.697;84.411;4h5KBcltGefua73AUPYps7;240627
1562;0.491;0.956;-1.538;0.392;0.0295;0.0;0.46;0.811;173.585;2igwFfvr1OAGX9SKDCPBwO;276920
1563;0.721;0.339;-11.195;0.0532;0.409;0.00153;0.0973;0.2;129.83;7DfFc7a6Rwfi3YQMRbDMau;200747
1564;0.913;0.603;-4.892;0.226;0.0272;0.000503;0.167;0.497;123.061;3GZD6HmiNUhxXYf8Gch723;234093
1565;0.812;0.736;-5.208;0.164;0.0848;0.0;0.238;0.699;106.343;5qba0ZfIK6Y3n2ZNuyhYqC;286267
1566;0.663;0.777;-4.954;0.109;0.277;0.0;0.0466;0.758;92.68;1bl99Q4umnPomYGv3dQP67;270507
1567;0.905;0.544;-4.354;0.117;0.258;0.0;0.0618;0.882;90.026;4YA5g2UpNLmdql8fdrhlwY;230107
1568;0.622;0.669;-8.419;0.329;0.0266;2.97e-06;0.152;0.57;93.839;0jG92AlXau21qgCQRxGLic;252987
1569;0.667;0.773;-4.983;0.0586;0.201;0.0;0.404;0.667;89.976;4zYTZvtcww7OWKie7fxA9E;250707
1570;0.686;0.599;-4.487;0.0512;0.311;6.41e-05;0.065;0.401;94.014;7lk31YBNZcUU4CjhRBZ4jz;220853
1571;0.803;0.454;-4.802;0.0294;0.352;0.0;0.0655;0.739;99.99;7k6IzwMGpxnRghE7YosnXT;192213
1572;0.794;0.662;-4.913;0.249;0.0789;0.0;0.0937;0.683;93.053;6Wnlq1Pu3I0BajLvxn05Vr;284640
1573;0.769;0.646;-6.653;0.199;0.0566;0.0;0.406;0.433;90.079;5dL5jv5GSCRoDhTtnY8maL;278693
1574;0.648;0.759;-4.315;0.306;0.0142;0.0;0.648;0.518;85.996;0YImOCkIJ2PWhCXaURCZnY;324307
1575;0.893;0.74;-4.936;0.132;0.299;0.0;0.0881;0.963;101.025;4675yUu8AUbE72T94BkLCD;299147
1576;0.706;0.888;-6.959;0.0654;0.119;9.64e-05;0.07;0.714;121.549;5Mmk2ii6laakqfeCT7OnVD;253733
1577;0.728;0.327;-11.596;0.0999;0.0948;0.0;0.103;0.195;100.0;0DLOyyQvwPTSDKuhpzMMwA;231040
1578;0.708;0.587;-7.93;0.151;0.273;0.0;0.0718;0.554;83.46;6MLsahMK3VvH9NUwXOktdS;262133
1579;0.589;0.655;-8.138;0.0488;0.057;0.000353;0.372;0.675;105.272;4v5kAh2wWyCSuKuhMJK8u6;220640
1580;0.872;0.868;-3.036;0.12;0.153;2.26e-05;0.843;0.822;105.005;1PUNthIXityeZlnRLcP7JI;231213
1581;0.8;0.663;-3.832;0.0324;0.048;0.0;0.252;0.472;91.934;1BPybPVkDfUjFDvqG04l58;228000
1582;0.782;0.861;-3.813;0.181;0.0158;0.000532;0.0675;0.518;96.458;5hALSggfcyvBNLUHY8pvZd;282067
1583;0.939;0.742;-5.171;0.0467;0.321;0.0;0.107;0.924;118.978;2kQuhkFX7uSVepCD3h29g5;212360
1584;0.699;0.668;-5.305;0.106;0.265;0.0;0.141;0.472;83.074;3kgutGd839IOYRl6ekeq6V;254467
1585;0.677;0.682;-6.879;0.0361;0.0405;0.0;0.0351;0.875;106.279;0BBOLOV5JntPL3341swIre;192107
1586;0.934;0.706;-5.317;0.178;0.0305;0.000121;0.136;0.614;112.962;4HSAJpNocVNJbwbQvtCMdO;236480
1587;0.853;0.606;-4.596;0.0713;0.0561;0.0;0.313;0.654;94.759;3WkibOpDF7cQ5xntM1epyf;227600
1588;0.818;0.653;-8.396;0.204;0.0335;5.46e-06;0.22;0.533;99.931;31bf9SEOppLU6lQ85d8om6;261133
1589;0.6;0.706;-7.899;0.361;0.209;0.0;0.125;0.58;173.926;4IYKjN1DrYzxKXt0umJqsG;253533
1590;0.607;0.422;-13.364;0.499;0.209;0.0;0.0839;0.563;130.47;3vZO25GdYuqFrR1kzZADnp;226987
1591;0.925;0.741;-5.827;0.315;0.0653;0.0;0.044;0.654;93.04;6fqqAsCYfDOtXAD8Ydo06K;247107
1592;0.881;0.874;-4.505;0.139;0.0175;1.14e-06;0.154;0.858;107.891;0weAUscowxeqDtpCgtbpgp;227933
1593;0.783;0.916;-3.344;0.415;0.11;0.0;0.0746;0.695;95.321;2Ozc0me9PV5vlt8cokwdvI;247427
1594;0.849;0.521;-12.999;0.216;0.304;1.65e-06;0.115;0.763;95.265;7nYvUtkQMx1v80S2FH2s9J;248867
1595;0.647;0.514;-10.05;0.0593;0.0655;0.0;0.398;0.386;79.975;1DIXPcTDzTj8ZMHt3PDt8p;240693
1596;0.877;0.534;-6.178;0.15;0.0339;1.67e-05;0.0441;0.89;108.17;6e8Ou0wiqAzIpWb2eSxll8;197560
1597;0.82;0.809;-6.759;0.251;0.443;0.00175;0.0613;0.737;83.011;7gKgd0P3dAAePiSQQBqrlf;231240
1598;0.914;0.607;-5.658;0.32;0.0626;0.0;0.0515;0.666;98.054;1jRzdY7oUBOhrylNtiMtBD;256973
1599;0.751;0.837;-3.892;0.108;0.183;0.0;0.217;0.752;98.016;2eKcAEvYtwcuK4zFcYdtX3;242560
1600;0.68;0.894;-4.86;0.255;0.0206;0.0;0.462;0.803;94.089;5osSw3tL07Tuid7AWsvYcc;247693
