danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;key;mode;id;cluster
0.726;0.639;-14.221;0.085;0.00415;0.0108;0.116;0.388;125.638;466013;4;1;0E7RYRVeaRcOL3ucFedfi0;14
0.725;0.767;-11.463;0.0464;0.00231;0.544;0.0517;0.597;125.005;475262;9;0;0sZmHiIFlz2RfXzrZCGiIu;63
0.683;0.885;-8.826;0.0428;0.0311;0.809;0.571;0.874;128.725;260867;5;0;2zbQbQe1EBEu5j1bkDhuwg;27
0.787;0.781;-7.655;0.0598;0.00174;8.81e-06;0.278;0.848;143.692;242000;11;0;4Pd4nMYdLKlrCMxaJQ7glh;40
0.764;0.781;-9.614;0.107;0.00188;0.0709;0.498;0.509;128.866;366373;7;1;0kgi0LHNr1duthaCXaC6bl;78
0.895;0.318;-7.992;0.0892;0.00298;0.913;0.063;0.0785;122.0;422619;1;0;47L7EinVbbEBraJE0MMnW9;49
0.83;0.358;-9.28;0.117;0.0211;0.646;0.115;0.702;132.69;229002;4;0;6YaFyRsRbB2AIy6Ajea4jB;63
0.727;0.565;-10.607;0.0578;2.01e-05;0.935;0.14;0.0462;134.049;401000;4;0;7eH0ecWEtssdzPuHb8tysy;49
0.7;0.982;-12.077;0.057;0.00582;0.426;0.146;0.827;125.088;392466;4;1;1LfAfK6DrKbL2sfKSoq72U;63
0.643;0.741;-12.522;0.0428;0.008;0.614;0.0909;0.504;126.448;336160;4;1;2ZKF8jc6zt1jb28AXZWnfW;50
0.769;0.494;-16.154;0.058;0.00019;0.937;0.094;0.0472;128.13;329680;7;1;6REGFfuINMRAsbPCIcWGx9;49
0.749;0.87;-11.422;0.0424;0.0048;0.235;0.0482;0.961;124.881;267800;1;0;2qGw23a3xWZeDkxWJeQqQB;26
0.772;0.608;-8.007;0.0707;0.0113;0.291;0.0888;0.537;127.47;377520;0;1;2LVeF9v1lCRKCfwiI5cjk0;2
0.669;0.509;-9.785;0.0326;0.0131;0.531;0.0811;0.368;124.525;411999;1;1;2mLPPe67nRyoMSiRZyLsVr;50
0.881;0.677;-10.212;0.152;2.45e-05;0.944;0.122;0.277;119.93;319280;6;1;3fbKUL3TPe8n8SNLaAjbNo;49
0.616;0.995;-3.647;0.114;0.000372;0.952;0.112;0.772;137.514;285413;7;1;0ISxyAhfop0MoMeAUw72RN;63
0.807;0.74;-8.729;0.0793;0.00526;0.86;0.0993;0.651;124.996;364089;1;1;1KiNEbmfe20LO0jitOp8Ao;63
0.871;0.979;-9.664;0.0756;0.0214;0.233;0.343;0.674;124.011;403769;4;1;0jkzZgbCjjQHWXPalC8pju;40
0.797;0.564;-13.526;0.0659;0.0159;0.857;0.0785;0.597;118.043;425742;7;1;6DHkAyZRyV9Eo0y2I5eh2f;63
0.711;0.937;-7.809;0.0587;0.000287;0.945;0.121;0.966;127.059;397613;2;1;2zGwA60byxEWlt4FeVxwet;63
0.743;0.768;-13.835;0.046;0.000242;0.926;0.0828;0.349;126.465;342719;4;0;0cKpTECCXASwkvIsfa4r6N;50
0.661;0.916;-10.68;0.0597;0.0353;0.85;0.475;0.523;135.824;243867;9;1;7xAwOqzZ65MGwU0AkSt2Q7;27
0.622;0.943;-6.672;0.0682;0.0118;0.0118;0.167;0.644;128.523;239885;10;0;3bXflYbIg3TqrTSmsX1IAf;61
0.679;0.721;-13.708;0.0388;0.000203;0.852;0.316;0.156;130.556;478986;7;0;5gJCiDPc6k46KO8X5NwZDn;47
0.654;0.861;-13.182;0.0637;0.00303;0.34;0.103;0.677;124.299;314107;2;1;1tyvquCFousQjRCdJAqPQD;63
0.739;0.963;-9.187;0.0564;0.463;0.914;0.0987;0.778;124.975;349800;1;1;2HAnNpT5LoEVQWTN582jZ1;63
0.801;0.835;-13.905;0.0898;0.0546;0.582;0.102;0.114;127.417;582949;5;1;404eX14WcO5oHe7gu5NL2z;49
0.694;0.929;-7.921;0.0423;0.0257;0.000545;0.109;0.972;139.285;263129;11;1;1c6cYr4uZ6iwuZZDvClTP9;26
0.738;0.817;-14.331;0.0699;0.00049;0.256;0.14;0.364;137.547;211040;7;1;4ViSaSDOo4NMk2giVjKHrP;2
0.763;0.963;-8.451;0.0677;0.0343;0.894;0.108;0.655;128.939;433333;8;0;7o9yuI0dvhbNVkiUaG1z7T;63
0.837;0.383;-15.295;0.0904;0.358;0.353;0.11;0.528;126.892;212467;2;1;4prvKkWksE4wtP0VrRRjtg;33
0.54;0.624;-12.071;0.212;0.0037;0.83;0.0738;0.109;134.358;190107;6;0;4I7ocWqAIdrn7zpNUBoP3P;49
0.77;0.697;-9.483;0.0412;0.0292;0.927;0.0901;0.615;121.017;312895;10;1;2fLoViPlr6qskNBS19sO7j;63
0.786;0.633;-13.413;0.0633;0.000172;0.904;0.11;0.421;133.065;577916;8;1;0DIB9KkBUjr3t80NiNYf4u;50
0.805;0.645;-13.751;0.152;0.075;0.872;0.0825;0.938;119.49;236867;10;0;1UeAwbA1qkCnl6MUFquh9H;63
0.792;0.924;-10.171;0.0687;0.000318;0.935;0.0503;0.78;132.594;397800;11;0;4G9WGAZzGHEVasdllxqjFv;63
0.91;0.58;-9.833;0.335;0.0434;0.724;0.037;0.637;136.224;288967;4;0;5bCO5HyGnzyChnUvX2Au8v;45
0.819;0.874;-9.736;0.112;0.000461;0.893;0.276;0.832;131.222;391399;1;1;6nUPCK87z2puQMSkqYBQ1X;63
0.799;0.784;-12.171;0.0508;0.00688;0.655;0.0519;0.525;145.347;269320;3;0;3gARbzkFltsIBIiLJlz3yA;50
0.531;0.715;-15.027;0.0496;8.01e-06;0.2;0.103;0.5;130.791;453173;6;0;7hzOCsJ4Zsv24aTRAP0AUr;61
0.725;0.944;-10.431;0.0647;0.0358;0.892;0.293;0.818;127.371;412613;6;1;5wthy6ufBZrZbflEkgoZo2;27
0.767;0.954;-12.021;0.0688;0.0515;0.481;0.0696;0.715;129.336;281932;8;1;1fKlQDk7Z4olBPSapTwJX4;63
0.797;0.819;-15.348;0.0858;0.000274;0.844;0.36;0.79;127.587;313733;6;1;0A9varGjU5HQfutMyAbTU7;27
0.797;0.722;-14.099;0.0619;0.00377;0.899;0.134;0.555;126.457;424676;6;0;5zflH4SemBllPrvrcSBOYj;50
0.641;0.93;-6.627;0.0401;0.000259;0.221;0.577;0.475;139.988;336000;7;1;2JVxmJDb4HpCjCfrZETMoF;78
0.698;0.754;-7.752;0.102;7.16e-05;0.699;0.111;0.555;148.438;315667;7;1;4BoQ1nqfMucVBflY2LNJeQ;17
0.763;0.973;-8.928;0.0696;0.0751;0.884;0.0972;0.707;128.986;432587;8;0;3BcFcJUfnBh3nmwvg6ra3g;63
0.771;0.944;-10.918;0.0691;0.236;0.842;0.0917;0.173;138.036;383707;6;1;2ClYwWJs6wnCRH9qAnCsWW;49
0.954;0.585;-11.521;0.166;0.0752;0.691;0.0977;0.419;127.425;353171;4;0;14sOR4Mwaze4NaQ8EJqkQr;50
0.791;0.618;-11.879;0.0763;0.312;0.743;0.36;0.483;135.294;275600;7;1;7pIUtnk3nvmjEIG4uGoDZP;27
0.718;0.639;-12.897;0.048;0.000688;0.486;0.0856;0.168;128.569;354475;6;0;1fdDasmoFSBRdsuCLL3ger;49
0.767;0.849;-6.028;0.0394;0.106;0.909;0.137;0.688;124.019;417136;0;0;0OFg9XrBTDowg4VCffFJjm;63
0.716;0.802;-12.271;0.0644;0.0212;0.922;0.152;0.746;126.753;337961;4;0;1HbgMv4kGfWv8MDbfMXdS5;63
0.306;0.117;-18.713;0.0322;0.84;0.00527;0.121;0.142;74.319;207440;5;1;3eQwtgoiVKbaYuX0ITe2fU;21
0.271;0.165;-20.652;0.0351;0.729;1.6e-06;0.118;0.203;77.082;139227;5;1;29U7stRjqHU6rMiS8BfaI9;21
0.464;0.305;-12.435;0.0316;0.936;0.0846;0.208;0.282;108.229;255227;3;0;0E8q2Fx2XuzXCO2NSAppkR;20
0.516;0.24;-13.131;0.0404;0.933;0.0228;0.162;0.277;112.981;211893;10;0;4QWiUuYXn8eluZwMTzG7fw;12
0.19;0.323;-12.405;0.0303;0.626;2.17e-06;0.176;0.281;94.34;219560;7;1;6yMGxqKj0218mFR5KqsMRq;20
0.523;0.335;-13.115;0.0582;0.518;0.0;0.164;0.856;176.65;109973;9;1;1Uh5Cak0pVQBrG4hVU2nAN;42
0.713;0.134;-13.838;0.0948;0.974;0.000966;0.127;0.599;144.67;176480;5;0;6NtqjsO84Rbs6PKjVBDUuv;12
0.668;0.26;-14.256;0.0523;0.453;0.0;0.0621;0.368;119.416;147000;7;1;5b7OgznPJJr1vHNYGyvxau;12
0.453;0.233;-13.106;0.0331;0.715;0.0;0.118;0.617;143.745;174867;10;0;3G2lWP5eg517FkJNt887cf;42
0.616;0.384;-12.445;0.0957;0.349;0.0;0.104;0.721;163.52;137907;0;0;6WuFYOVz5mjfT1QU1beDbi;42
0.519;0.17;-16.109;0.0456;0.815;1.22e-05;0.068;0.669;163.542;107600;0;1;6MOH6MyP3mtFIUuZrMYQNc;42
0.588;0.356;-17.877;0.0807;0.708;0.0972;0.122;0.763;87.167;349080;0;1;0aOH62uqDzuvCvN2jdVtZs;12
0.485;0.551;-11.115;0.0283;0.39;0.0;0.0814;0.452;116.162;330093;0;0;1tckg6GRaTodmxnDd4Cxkl;28
0.572;0.522;-11.868;0.0427;0.399;0.0491;0.0685;0.745;99.891;188933;10;1;62GMy0mwZjhix9j90vDhl8;28
0.51;0.31;-10.498;0.0561;0.844;1.42e-06;0.132;0.413;86.012;307997;7;1;13bx11GJjw5zTlLjLL7WAc;20
0.701;0.312;-12.377;0.0577;0.489;2.3e-05;0.0977;0.704;109.181;204274;8;1;4GaNA2tvsG8X798L58UDJ7;33
0.746;0.243;-15.134;0.123;0.829;1.02e-06;0.0905;0.425;118.578;215747;4;0;6VTbbVjKOC2qWagIDbkJrC;12
0.673;0.377;-14.141;0.0697;0.586;0.0;0.332;0.713;88.973;201467;0;1;0RNxWy0PC3AyH4ThH3aGK6;18
0.655;0.31;-13.4;0.0866;0.573;0.0;0.119;0.665;121.999;353267;0;1;5TNpCThzzXHEipXGKgNG8T;33
0.521;0.516;-7.456;0.0369;0.723;0.0;0.257;0.569;136.483;172480;2;0;2EIaO5knwUA3F2qnf9LV3S;42
0.312;0.497;-6.95;0.0309;0.587;0.0;0.246;0.546;94.311;204907;2;1;0K2WjMLZYr09LKwurGRYRE;28
0.714;0.312;-8.683;0.0374;0.775;0.0;0.133;0.669;123.854;148333;2;0;0HXeC9RO6fmuUZwu40KlBR;33
0.59;0.397;-11.242;0.082;0.476;0.00385;0.174;0.507;117.974;296183;0;0;78RgF1LGVUDH45QgFrfkkZ;12
0.632;0.368;-14.901;0.061;0.65;0.0;0.189;0.773;143.121;165360;7;0;71tjsDvB4EMJqNG8EMmFnb;42
0.541;0.153;-12.37;0.0357;0.905;0.00103;0.111;0.202;78.69;123427;6;0;5aPuma5mPBCRxwz5OnQ6Zy;20
0.597;0.163;-11.156;0.0345;0.923;1.18e-05;0.0866;0.479;125.593;158773;4;1;1OX47xwgHepSqxJHPimAlz;12
0.5;0.285;-11.194;0.0284;0.903;0.0113;0.108;0.517;108.095;280483;0;0;4JlNS9VuEzmeb4ZImqB4eK;12
0.591;0.758;-6.596;0.033;0.079;0.00246;0.199;0.936;172.061;129907;8;0;4w7nHS3WCD0u25SkMUvq3a;55
0.404;0.0722;-17.763;0.0421;0.905;0.372;0.122;0.225;70.094;240040;5;1;1EzGtQRzHlP3xNvzNalgvZ;21
0.592;0.35;-11.249;0.0384;0.956;0.828;0.105;0.704;169.226;173267;0;1;6UoY35JUYSrw3FIhy1NEB5;38
0.415;0.0187;-20.209;0.0363;0.905;0.194;0.0979;0.14;111.42;156307;10;1;05d3KM9JTyNnnWIjo8PKvf;21
0.565;0.258;-16.223;0.0785;0.99;0.739;0.227;0.585;62.5;168907;2;0;534vyk7xvl2hEJMZPswpK5;74
0.399;0.326;-9.239;0.0386;0.864;0.0;0.191;0.546;79.206;174000;7;0;6Rqn2GFlmvmV4w9Ala0I1e;20
0.693;0.182;-11.022;0.0514;0.902;4.1e-05;0.153;0.588;116.508;191867;5;0;7fAa9rz4UmwuB4AGh50Gmp;12
0.292;0.012;-21.638;0.0393;0.905;0.164;0.0813;0.133;170.106;265049;10;0;5cAwEKmadsW4nCYe9QUvgU;36
0.306;0.254;-11.397;0.0284;0.892;0.00115;0.217;0.262;84.37;204440;8;1;696mUEnI7IpMvLq2Tlnn2u;20
0.372;0.233;-15.242;0.103;0.803;1.07e-06;0.968;0.263;87.285;280827;4;0;3lgZGL0dlI7ZLp3xlWWd0K;31
0.694;0.186;-18.928;0.0941;0.847;0.331;0.248;0.354;114.717;247320;10;0;2f52gG8DgSyow435ehzHn7;12
0.355;0.152;-14.864;0.0401;0.924;0.0771;0.126;0.145;65.215;320773;5;0;6x8XKDM8Rnid4TyOUg9kj3;21
0.711;0.292;-11.448;0.067;0.856;0.0;0.252;0.737;119.455;188640;5;1;3oDZ1hAeCOUo0oJKlqc9sw;33
0.507;0.0677;-13.766;0.0406;0.978;2.74e-05;0.132;0.355;105.393;181827;2;0;79fXdfpOPGaXO1gfdq2onl;12
0.274;0.348;-8.631;0.0293;0.547;0.0133;0.334;0.328;87.43;179693;5;1;4Hhv2vrOTy89HFRcjU3QOx;20
0.742;0.0899;-19.187;0.158;0.0906;0.0;0.113;0.351;137.473;201333;9;0;2CeqxyOZEyiL6pTDYZ9gPH;14
0.788;0.162;-12.958;0.086;0.437;0.0;0.107;0.541;111.178;127333;6;1;5JoOfHD8lRaQva75YDa6l2;12
0.556;0.61;-4.729;0.213;0.833;2.22e-06;0.258;0.665;199.373;171467;9;1;2xar08Fq5xra2KKZs5Bw9j;42
0.598;0.571;-12.616;0.139;0.704;0.0;0.513;0.962;173.141;119880;8;0;5dUMh0ugelpKfoFp3qChuK;18
0.451;0.187;-14.762;0.0928;0.694;0.0;0.0792;0.728;157.47;153467;11;0;6OHPdG4tYiHRPUHwf68nRU;42
0.627;0.32;-11.007;0.0274;0.857;0.000111;0.126;0.396;96.507;309693;5;1;5PbSvsljhgxijSYV5cG5xU;12
0.647;0.284;-12.668;0.0712;0.733;0.0;0.0892;0.708;69.9;160773;5;1;1nyda3RgBap7i8OYxPAi7K;12
0.507;0.0676;-21.821;0.103;0.991;0.00407;0.11;0.367;91.756;180760;9;0;12oF7E74K9JgppT6F8r5AC;21
0.743;0.362;-14.911;0.0624;0.979;0.259;0.143;0.801;96.422;170053;11;0;7ljM3mx6j8WPKYc4SV7PTy;33
0.759;0.447;-10.323;0.0813;0.909;0.506;0.0386;0.738;118.019;175947;0;1;7oM4BvR3MsgalLEFOiWW3z;84
0.649;0.0641;-21.163;0.0404;0.954;0.0545;0.109;0.575;91.407;189307;2;1;2Olr0zP1PXzatcDMdGWwGY;12
0.648;0.105;-18.891;0.0541;0.991;0.786;0.118;0.507;97.299;170520;5;1;65kxdCrGt3Czkr8CjWWx5U;74
0.729;0.0649;-23.096;0.205;0.981;0.0154;0.114;0.72;116.256;184800;0;1;4r7xPDeDcVPGhWU6d6gVx6;12
0.769;0.327;-17.14;0.0686;0.977;0.847;0.172;0.765;104.131;189555;5;1;3oE4hHrYJcVntVQuPgWFmy;74
0.805;0.434;-11.141;0.0601;0.956;0.699;0.0631;0.849;111.553;182053;0;1;6ezpf2GVuUYAlpWpTzWETw;84
0.509;0.244;-16.952;0.0443;0.845;0.00176;0.196;0.398;97.352;238693;0;0;6iklmolQDQ8L76PgIMK5tG;12
0.0;0.405;-9.935;0.0;0.842;0.00114;0.198;0.0;0.0;147000;0;1;63kd4m3VFxcJjPVVtbVNAu;20
0.723;0.0811;-14.113;0.0631;0.779;0.0;0.509;0.36;88.044;181493;0;1;5y8zb3grlQonjdqd27K39T;18
0.731;0.189;-15.917;0.0642;0.916;0.00534;0.126;0.827;154.755;157827;5;1;4ZLIaFCNQcy8cR16kjkwwd;42
0.448;0.242;-7.573;0.0462;0.839;0.000414;0.128;0.326;80.05;244107;8;1;4BqZO5KLeAzywlvfWXrzZG;20
0.798;0.459;-10.891;0.0991;0.776;0.857;0.0984;0.684;126.123;165027;8;1;0JYA2i3SwFoWjZNvclz6z7;84
0.62;0.67;-11.575;0.0591;0.853;0.896;0.156;0.295;113.492;520293;2;0;5L8ta4ECl5zeA6bGqY7G38;53
0.595;0.285;-11.216;0.0501;0.943;0.729;0.164;0.778;160.532;179840;8;1;5TjO0GOOon3R6YOnRFPwzk;38
0.719;0.108;-19.451;0.0403;0.99;0.898;0.118;0.488;111.342;181200;0;1;1tx7llBKmFG4jCbfoc50YN;74
0.349;0.129;-12.023;0.0271;0.873;0.0461;0.193;0.156;77.777;202187;3;1;1Hm0dxwe3kLEMoSLmb0E5O;20
0.46;0.379;-12.862;0.0402;0.811;0.866;0.552;0.61;79.53;193573;3;1;5FWn20xrAQ1IdbA8Dml6pj;31
0.867;0.68;-8.707;0.0927;0.745;0.834;0.0955;0.851;93.046;247227;2;0;2W1mdWMTVFVwOZVwbyEQlz;84
0.548;0.324;-9.02;0.0559;0.62;0.0;0.144;0.37;104.41;268826;0;0;33qcyJDh0PrplWSdwIWaFA;12
0.421;0.285;-9.43;0.0293;0.829;1.55e-06;0.233;0.402;85.861;196133;2;0;0zGLlXbHlrAyBN1x6sY0rb;20
0.725;0.359;-10.728;0.081;0.834;0.0123;0.11;0.28;105.879;189680;2;1;1AmODJ8Py2tZRv28K5SuzX;12
0.51;0.365;-10.391;0.104;0.979;0.00367;0.135;0.871;207.244;178184;4;0;3ig2xMzf9CE2dqUxVrMIgb;42
0.646;0.438;-9.669;0.246;0.713;9.66e-05;0.0738;0.708;161.623;188040;8;1;0kehwNiSKNTcEtTjWc9Hmz;19
0.154;0.215;-15.413;0.0346;0.676;0.00146;0.112;0.115;166.209;190773;1;1;6s6h2XK7Nl8lEcTzr7ezeB;36
0.497;0.503;-8.031;0.0337;0.341;0.0;0.0571;0.525;128.761;239493;2;0;290Hwi5fTlIPTAymzadZti;6
0.585;0.247;-12.612;0.04;0.452;8.85e-06;0.107;0.591;127.15;223760;1;1;3aEJMh1cXKEjgh52claxQp;12
0.481;0.242;-11.81;0.0373;0.493;0.0;0.137;0.389;116.342;173240;0;1;3BTsv0FthgmDwyKlYShwJF;12
0.29;0.0874;-16.119;0.0346;0.856;0.000957;0.109;0.0734;114.997;180933;0;1;0Hsc0sIaxOxXBZbT3ms2oj;21
0.612;0.197;-14.878;0.0438;0.461;5.09e-06;0.0516;0.25;117.91;149640;5;1;1iZgzgmsFsi0deffe0rleB;12
0.574;0.338;-11.376;0.042;0.845;0.0;0.165;0.493;67.008;199093;6;1;4hHbeIIKO5Y5uLyIEbY9Gn;20
0.551;0.144;-13.883;0.0392;0.515;0.0;0.187;0.648;128.122;194307;8;0;4Z4eU8yoBtBGIQPQrhCFr2;12
0.57;0.268;-11.449;0.0519;0.418;0.0;0.241;0.51;119.903;177907;5;1;0UPLR6uenfxF1sonHICT8X;12
0.35;0.114;-15.725;0.0332;0.984;0.0101;0.285;0.265;113.382;176933;2;0;4ObsUll5eY9caJrdkauYuj;21
0.561;0.335;-11.093;0.0499;0.84;1.52e-06;0.788;0.59;126.974;163000;9;0;7GLmfKOe5BfOXk7334DoKt;18
0.489;0.257;-11.115;0.0363;0.516;0.0;0.0578;0.593;127.012;181907;9;1;6rNOKdqa2lThuBIJOZXSVa;12
0.547;0.208;-13.458;0.0334;0.676;0.0;0.1;0.424;108.999;162840;9;1;3YCbx1QqGrnxMsPEZLC1CT;12
0.518;0.32;-11.514;0.0366;0.476;0.0;0.0952;0.592;132.512;141760;9;0;1mxW31WHnp0Rq1RQrhMPDj;12
0.586;0.322;-11.43;0.04;0.21;0.0;0.0737;0.665;127.02;144133;8;0;4atI4s4twgaBjdjfupti2e;33
0.54;0.301;-10.154;0.0519;0.711;0.0;0.261;0.57;124.635;130600;2;1;24C5ft0x93vqND1buSn8ZL;12
0.536;0.148;-14.903;0.031;0.772;0.0;0.101;0.509;109.295;165760;0;1;5Z7bkW3dsu8jLdv3dEGxly;12
0.565;0.329;-12.222;0.0475;0.436;0.0;0.29;0.702;79.054;120333;10;0;4v79iygQ4tRn5GDwxDEN45;28
0.395;0.375;-10.966;0.0381;0.555;0.0;0.576;0.775;178.105;194093;5;0;3mKdw0slI6wmnb1FBrvwn2;18
0.362;0.398;-13.582;0.0465;0.737;0.0;0.282;0.5;151.186;314133;8;1;3AgY5gLURlcdYBVGv1RVm7;42
0.56;0.434;-14.151;0.0729;0.55;0.0;0.346;0.664;112.803;187040;4;0;4FmCUATNIarCQh72JYdvnm;18
0.622;0.24;-14.067;0.0363;0.798;0.0;0.142;0.587;132.234;202160;5;0;0elmUoU7eMPwZX1Mw1MnQo;12
0.382;0.00924;-26.131;0.0358;0.974;0.000274;0.116;0.184;92.242;265907;4;1;5u4BcfEwGQA1hjD2gNPspc;21
0.454;0.256;-15.114;0.0395;0.885;0.0;0.0906;0.417;152.537;192093;2;1;4IeJO0C1pNPhtKQUckSy4B;36
0.461;0.185;-18.087;0.0502;0.604;0.0;0.121;0.405;95.509;196840;2;1;3HuJDcOWx0gE9Yng2uWY7K;12
0.654;0.211;-10.208;0.0534;0.845;0.0;0.095;0.794;136.104;139867;9;0;0eRhPoveuBkdw3fNIfa9st;33
0.638;0.203;-14.071;0.128;0.968;0.000403;0.122;0.68;166.848;146733;5;0;0NeSfkU8LFzgd3ICfSektq;42
0.447;0.487;-6.783;0.062;0.843;0.0;0.177;0.696;182.515;113293;7;1;6115ks6fGkf7KYRDAi8lNK;42
0.702;0.189;-12.325;0.0565;0.67;0.0;0.132;0.35;113.019;235000;8;1;1VefV2kkidjO7wUNkEocRm;12
0.694;0.211;-15.276;0.0579;0.971;0.00102;0.154;0.416;146.422;174867;7;1;4jttdXYIGUjWImdbTIQO1q;12
0.413;0.461;-10.32;0.0464;0.571;0.0;0.105;0.773;106.889;144560;5;0;6L4rp9CET9EwPyB33b110Q;28
0.676;0.19;-16.696;0.0482;0.853;0.000472;0.085;0.233;120.093;165973;0;1;7AL1pxI9IwHoXs98G0T8cC;12
0.645;0.37;-12.525;0.0847;0.715;0.0;0.0535;0.865;94.833;107400;1;1;5mbqW5nv7IFV8iXpLq8zT8;33
0.469;0.0394;-15.26;0.0371;0.979;0.0;0.176;0.188;52.229;188040;3;1;3uQOSlljszsIHg3XiItsrM;20
0.443;0.588;-7.015;0.0561;0.708;0.0;0.0923;0.802;166.623;184987;10;1;35hKX7JI7gvQ0oKna8895l;42
0.461;0.185;-18.087;0.0502;0.604;0.0;0.121;0.405;95.509;196840;2;1;3HuJDcOWx0gE9Yng2uWY7K;12
0.615;0.177;-16.925;0.0465;0.82;0.000186;0.135;0.383;124.558;258960;5;0;4IVyX0UJzGyUk0MLiz1jVJ;12
0.313;0.0437;-22.627;0.0315;0.989;0.148;0.209;0.0625;100.827;192867;6;1;1CTex49P0iWwzUGsMNjgaV;21
0.529;0.261;-14.493;0.0347;0.854;6.57e-06;0.13;0.451;133.647;194040;5;1;3NdHYXQK5gkFFEZvSMVVj6;12
0.5;0.578;-6.195;0.215;0.839;0.0;0.301;0.662;133.543;148560;5;1;4LdfAg3KK5Emu4ahXTv4cE;18
0.387;0.117;-17.803;0.0299;0.925;0.000171;0.109;0.166;93.575;151867;0;1;66iKqUazBbTlAEjcZrpDkD;21
0.52;0.132;-17.857;0.0478;0.916;0.00101;0.246;0.377;127.355;256560;0;1;0Wh99eifNTNqDFRtzWhCE2;36
0.457;0.219;-15.325;0.0385;0.545;0.00098;0.0681;0.62;168.55;323067;8;0;5p6me2mwQrGfH30eExHn6v;42
0.645;0.398;-12.208;0.11;0.854;0.306;0.0731;0.705;82.768;211587;8;1;6dZKWYSx5YBIme4SfpIHJ0;12
0.349;0.173;-16.072;0.0356;0.838;0.00369;0.902;0.545;64.417;279027;10;1;3yizjcTNKg1lhBOr6wTeOB;31
0.653;0.149;-17.866;0.0392;0.867;0.000983;0.0986;0.481;130.359;320253;10;0;7znjbX9XdoQayIrVNdd50Z;12
0.525;0.419;-12.481;0.0752;0.504;0.0;0.042;0.473;112.455;161400;1;1;378EjyclzpeiFa2dolJtIV;12
0.661;0.311;-9.549;0.0701;0.458;0.0;0.233;0.702;132.008;145800;4;0;3ZpTyU4mF3PR9jLpFA3AAC;33
0.425;0.0429;-24.86;0.0408;0.951;0.0184;0.148;0.255;96.097;419627;1;1;1xaTXPoDk4VOU9XhYX4KJM;21
0.488;0.0527;-27.331;0.0478;0.971;0.911;0.0882;0.193;49.689;306227;5;1;4ol2UyMTiklHVujAWg02nE;82
0.475;0.0588;-17.464;0.0418;0.89;0.0238;0.129;0.241;115.642;206360;5;0;4z6d79RAbC5q0VAqPQas8W;36
0.532;0.0657;-19.136;0.0406;0.94;0.00488;0.0946;0.292;128.607;201440;0;0;0F845nujLVqCb0XMZCh5Pc;36
0.438;0.00756;-26.44;0.0382;0.941;0.00643;0.109;0.277;133.32;141133;0;0;4l9hml2UCnxoNI3yCdL1BW;36
0.499;0.0341;-22.31;0.0417;0.923;5.27e-05;0.131;0.31;81.735;215467;8;1;06UkYE0SZ3Y8zGRFOuWGAe;21
0.643;0.175;-16.813;0.0391;0.633;4.24e-05;0.143;0.642;78.031;183893;5;0;2d64G7VaZdHQuAquz5HQNu;12
0.517;0.0917;-18.395;0.0336;0.876;0.629;0.108;0.0836;95.068;267173;0;1;72PqmnVj86bfTnkFiQ9Mx9;1
0.532;0.151;-17.266;0.0376;0.706;0.00136;0.116;0.211;136.759;562640;0;1;4vLYewWIvqHfKtJDk8c8tq;36
0.372;0.187;-13.497;0.0323;0.942;0.139;0.161;0.217;70.334;319733;0;0;4rmCI9VWrwrJTJ8XQ80BMN;20
0.467;0.261;-11.088;0.0436;0.621;0.0;0.0919;0.556;88.841;235227;2;1;0dSeBDCfmmj81z5ViBp2Wk;12
0.582;0.889;-8.497;0.0738;0.259;0.81;0.384;0.34;127.557;201974;9;0;4IuIQ8TAYJApSHastLROfY;47
0.639;0.565;-9.657;0.0317;0.599;0.0165;0.0885;0.337;88.582;247880;5;0;77W3lUpBf1qf6gljH69Dbx;12
0.673;0.293;-15.726;0.0641;0.875;0.41;0.15;0.641;133.514;189133;8;0;70rwGzBoYhdAlNL2P5xGLv;74
0.527;0.323;-18.418;0.0312;0.264;0.000168;0.296;0.439;90.711;219733;2;0;3FzBRKgDtjtv0Xu0diOzib;28
0.456;0.547;-11.957;0.0292;0.8;0.0;0.0926;0.492;89.325;191213;7;0;6Gg1JmIwVJLmROjMFWl2tz;20
0.535;0.24;-15.198;0.085;0.92;0.0;0.111;0.49;128.547;153867;10;1;6fUDNcmsnnUVyOtEnA9xdC;12
0.386;0.347;-13.151;0.0371;0.829;0.0;0.273;0.459;149.031;178573;6;0;3oz0NVFU9ILN3a7wnJ3RbT;36
0.252;0.259;-14.173;0.031;0.831;7.21e-06;0.217;0.124;144.633;155267;8;1;45lTac7VjsyP92PUw9OnLN;36
0.648;0.123;-14.812;0.0602;0.987;0.117;0.1;0.496;65.795;191067;0;1;70Hl6QYIJGmrR7NBl666Y6;12
0.476;0.192;-15.753;0.064;0.976;0.928;0.119;0.114;116.542;98040;9;1;1Vk4yRsz0iBzDiZEoFMQyv;57
0.588;0.593;-9.448;0.052;0.0634;0.889;0.214;0.668;123.678;111613;8;1;4f6PUDRYJI51UrZy0jDAxD;27
0.585;0.0809;-19.346;0.0523;0.954;0.0233;0.0935;0.204;98.379;111240;6;0;5BMwpS4iYKR30kq9U9beaT;21
0.596;0.502;-6.783;0.0277;0.113;0.797;0.264;0.653;107.719;124640;7;1;4S3DXtdTdgOIezKgu8DR0M;27
